order_id,customer_id,category,payment_method,price,order_hour,is_weekend,discount_percent,customer_account_age_days,customer_past_orders,customer_past_return_rate,variants_in_order,returned
ORD10307,CUST1200,Footwear,Netbanking,7082.68,11,0,10,318,17,0.14,1,0
ORD10308,CUST1396,Electronics,COD,6564.12,7,0,0,353,39,0.16,1,1
ORD10309,CUST1318,Footwear,Card,363.46,9,0,30,700,32,0.07,1,0
ORD10310,CUST1095,Apparel,Netbanking,5716.7,14,0,5,797,12,0.22,1,0
ORD10311,CUST1198,Footwear,Netbanking,606.03,20,0,20,553,19,0.24,1,0
ORD10312,CUST1330,Home & Kitchen,UPI,5846.85,1,0,0,525,30,0.01,1,0
ORD10313,CUST1097,Footwear,UPI,562.58,6,0,0,432,34,0.2,1,0
ORD10314,CUST1161,Home & Kitchen,UPI,818.48,10,0,10,23,27,0.02,1,0
ORD10315,CUST1268,Beauty,UPI,5740.26,14,0,5,741,16,0.21,1,1
ORD10316,CUST1303,Beauty,UPI,2376.49,1,0,5,683,7,0.24,1,1
ORD10317,CUST1538,Apparel,Card,2676.58,17,0,30,414,10,0.18,1,1
ORD10318,CUST1552,Electronics,Card,4513.52,7,0,0,674,21,0.12,1,0
ORD10319,CUST1479,Electronics,Wallet,4995.18,23,0,5,895,24,0.04,1,1
ORD10320,CUST1400,Beauty,COD,5113.79,10,0,5,98,22,0.13,1,0
ORD10321,CUST1368,Electronics,UPI,813.27,16,1,5,22,11,0.08,1,0
ORD10322,CUST1187,Electronics,Card,6430.51,9,1,5,210,9,0.21,1,0
ORD10323,CUST1029,Electronics,UPI,7879.73,12,0,20,844,38,0.12,1,0
ORD10324,CUST1127,Home & Kitchen,Wallet,5061.93,12,1,5,649,10,0.1,1,0
ORD10325,CUST1336,Apparel,Netbanking,1113.36,16,0,20,686,18,0.06,1,0
ORD10326,CUST1211,Beauty,UPI,336.69,16,0,0,785,34,0.23,1,1
ORD10327,CUST1486,Apparel,Card,4385.13,0,1,0,310,0,0.03,1,0
ORD10328,CUST1139,Beauty,Card,228.47,7,1,0,246,12,0.24,1,0
ORD10329,CUST1532,Electronics,UPI,5921.88,10,0,30,634,35,0.68,1,0
ORD10330,CUST1035,Home & Kitchen,Wallet,7872.93,14,0,0,708,33,0.15,1,0
ORD10331,CUST1301,Home & Kitchen,Netbanking,7486.26,7,0,0,580,0,0.83,1,1
ORD10332,CUST1094,Apparel,UPI,1075.71,20,0,0,186,20,0.15,1,1
ORD10333,CUST1043,Apparel,COD,6932.65,17,0,30,74,5,0.02,2,0
ORD10334,CUST1543,Home & Kitchen,Wallet,5684.55,2,0,5,147,1,0.07,1,1
ORD10335,CUST1251,Footwear,Card,6836.85,11,1,0,303,17,0.09,1,0
ORD10336,CUST1163,Home & Kitchen,Card,4060.78,20,0,0,87,1,0.16,1,0
ORD10337,CUST1438,Apparel,Netbanking,5227.11,7,0,0,369,30,0.24,4,1
ORD10338,CUST1059,Apparel,COD,5843.26,1,0,20,26,17,0.06,1,0
ORD10339,CUST1570,Home & Kitchen,Netbanking,6524.68,10,1,0,81,7,0.11,1,1
ORD10340,CUST1164,Apparel,COD,374.57,12,1,20,665,27,0.06,1,0
ORD10341,CUST1245,Beauty,COD,3383.41,13,0,0,484,1,0.04,1,0
ORD10342,CUST1470,Electronics,Wallet,3820.01,10,0,20,582,10,0.74,1,1
ORD10343,CUST1398,Footwear,Netbanking,1275.66,8,1,10,419,12,0.04,1,0
ORD10344,CUST1465,Electronics,Card,6011.12,16,0,20,589,2,0.06,1,0
ORD10345,CUST1182,Beauty,Card,3540.62,21,0,0,807,3,0.16,1,1
ORD10346,CUST1576,Home & Kitchen,COD,3709.55,7,0,20,110,30,0.05,1,0
ORD10347,CUST1467,Apparel,Netbanking,3320.17,14,0,10,573,11,0.24,1,0
ORD10348,CUST1169,Electronics,Card,5766.48,20,0,10,476,34,0.16,1,0
ORD10349,CUST1516,Electronics,Wallet,200.35,6,0,5,232,20,0.09,1,0
ORD10350,CUST1548,Beauty,COD,4158.91,3,0,10,202,13,0.17,1,0
ORD10351,CUST1598,Apparel,COD,203.09,17,0,20,348,23,0.14,2,1
ORD10352,CUST1330,Beauty,Wallet,1221.64,18,0,10,525,30,0.01,2,0
ORD10353,CUST1567,Electronics,Card,2877.53,13,0,0,248,27,0.08,1,0
ORD10354,CUST1523,Electronics,Card,790.35,10,0,20,269,5,0.02,1,0
ORD10355,CUST1556,Electronics,Wallet,4653.84,11,0,0,745,3,0.11,1,0
ORD10356,CUST1508,Electronics,Wallet,6009.24,13,0,20,210,2,0.2,1,0
ORD10357,CUST1312,Electronics,Netbanking,3657.44,2,0,30,260,4,0.01,1,0
ORD10358,CUST1286,Home & Kitchen,UPI,1503.11,9,0,0,778,19,0.12,1,0
ORD10359,CUST1381,Apparel,Wallet,6140.43,12,0,30,503,7,0.06,1,1
ORD10360,CUST1043,Apparel,Wallet,1946.77,4,0,10,74,5,0.02,2,1
ORD10361,CUST1549,Electronics,Wallet,7657.99,5,0,30,684,8,0.17,1,0
ORD10362,CUST1515,Home & Kitchen,COD,5189.26,3,0,0,163,9,0.02,1,0
ORD10363,CUST1240,Beauty,COD,4477.1,14,0,0,65,28,0.22,1,1
ORD10364,CUST1565,Electronics,Card,2877.22,4,0,30,37,6,0.22,1,0
ORD10365,CUST1251,Electronics,UPI,5752.89,18,1,20,303,17,0.09,1,0
ORD10366,CUST1449,Apparel,Card,4004.62,12,0,0,23,39,0.23,1,1
ORD10367,CUST1540,Home & Kitchen,Card,2577.02,15,0,0,820,32,0.16,1,0
ORD10368,CUST1590,Beauty,Card,5972.12,14,1,30,676,24,0.17,1,1
ORD10369,CUST1311,Home & Kitchen,Netbanking,1554.98,21,0,5,387,31,0.21,1,1
ORD10370,CUST1133,Apparel,Netbanking,1810.39,17,0,10,54,22,0.13,1,0
ORD10371,CUST1116,Home & Kitchen,UPI,5397.37,11,0,10,79,24,0.13,1,0
ORD10372,CUST1068,Beauty,Netbanking,6930.96,6,0,10,352,29,0.08,1,0
ORD10373,CUST1154,Home & Kitchen,Card,5726.46,16,0,5,583,38,0.23,1,0
ORD10374,CUST1240,Footwear,Wallet,500.41,15,0,20,65,28,0.22,1,0
ORD10375,CUST1104,Home & Kitchen,Card,5331.17,8,0,10,80,6,0.08,1,0
ORD10376,CUST1434,Electronics,Wallet,1122.96,17,0,5,226,23,0.02,1,0
ORD10377,CUST1007,Beauty,UPI,3907.0,14,0,10,240,40,0.07,1,0
ORD10378,CUST1361,Apparel,Wallet,1033.74,7,0,30,145,14,0.08,4,0
ORD10379,CUST1166,Apparel,Card,6921.84,23,0,30,341,8,0.12,1,0
ORD10380,CUST1503,Beauty,Card,3896.16,8,0,0,344,33,0.17,1,0
ORD10381,CUST1260,Footwear,Card,4913.51,0,0,0,369,20,0.78,1,1
ORD10382,CUST1222,Beauty,COD,4146.99,13,1,10,391,39,0.15,1,0
ORD10383,CUST1476,Electronics,Wallet,4195.6,3,0,30,256,22,0.01,1,1
ORD10384,CUST1533,Home & Kitchen,UPI,4870.14,9,1,5,325,10,0.09,1,0
ORD10385,CUST1265,Home & Kitchen,Wallet,6981.17,10,0,0,618,31,0.07,1,0
ORD10386,CUST1372,Home & Kitchen,Netbanking,336.36,14,0,0,748,40,0.17,1,0
ORD10387,CUST1393,Apparel,Wallet,7260.07,10,0,30,837,21,0.17,1,1
ORD10388,CUST1033,Electronics,Netbanking,7384.92,1,1,0,181,18,0.09,1,0
ORD10389,CUST1368,Beauty,Wallet,1139.31,16,0,30,22,11,0.08,1,1
ORD10390,CUST1563,Beauty,UPI,4623.63,2,0,20,546,37,0.77,1,1
ORD10391,CUST1549,Beauty,Wallet,4974.86,19,0,30,684,8,0.17,1,1
ORD10392,CUST1008,Footwear,UPI,6115.35,4,0,0,671,17,0.69,1,0
ORD10393,CUST1150,Beauty,Card,5843.19,20,0,20,835,29,0.07,1,0
ORD10394,CUST1332,Beauty,Netbanking,303.3,12,0,30,711,25,0.06,1,0
ORD10395,CUST1098,Apparel,Wallet,7516.63,8,1,0,702,1,0.02,1,0
ORD10396,CUST1118,Footwear,UPI,6424.92,10,0,0,757,15,0.64,1,1
ORD10397,CUST1517,Footwear,COD,2671.2,15,1,20,732,20,0.24,1,0
ORD10398,CUST1170,Apparel,COD,4545.75,18,1,0,822,7,0.11,1,0
ORD10399,CUST1133,Electronics,Card,3856.32,15,0,0,54,22,0.13,1,0
ORD10400,CUST1391,Beauty,Netbanking,4516.28,9,0,20,74,5,0.25,1,0
ORD10401,CUST1298,Home & Kitchen,Netbanking,2277.26,1,0,10,210,17,0.13,2,0
ORD10402,CUST1388,Apparel,UPI,6525.55,14,1,0,68,9,0.2,1,1
ORD10403,CUST1374,Electronics,UPI,5472.54,21,0,30,435,32,0.24,1,0
ORD10404,CUST1390,Electronics,Wallet,6315.44,13,0,5,398,1,0.21,1,0
ORD10405,CUST1462,Electronics,Wallet,4117.4,13,0,30,701,24,0.11,1,0
ORD10406,CUST1506,Apparel,Wallet,5823.33,22,0,10,610,33,0.14,1,1
ORD10407,CUST1133,Home & Kitchen,Netbanking,5632.27,16,0,20,54,22,0.13,1,0
ORD10408,CUST1335,Apparel,UPI,4278.86,18,1,10,638,17,0.2,1,0
ORD10409,CUST1331,Beauty,COD,6701.76,18,0,20,494,3,0.09,1,0
ORD10410,CUST1430,Apparel,UPI,5560.2,14,1,0,557,2,0.1,1,0
ORD10411,CUST1535,Home & Kitchen,Wallet,7847.65,16,1,10,504,14,0.17,1,0
ORD10412,CUST1251,Beauty,COD,681.57,11,0,5,303,17,0.09,1,1
ORD10413,CUST1373,Home & Kitchen,Card,3359.81,10,0,0,632,39,0.09,1,0
ORD10414,CUST1243,Apparel,Netbanking,1505.49,23,0,20,796,30,0.22,1,0
ORD10415,CUST1260,Apparel,COD,1609.67,21,0,0,369,20,0.78,1,1
ORD10416,CUST1316,Apparel,COD,7496.75,5,1,5,421,39,0.1,1,0
ORD10417,CUST1533,Apparel,Card,4389.61,4,0,30,325,10,0.09,1,0
ORD10418,CUST1166,Home & Kitchen,Wallet,7920.45,8,0,0,341,8,0.12,1,0
ORD10419,CUST1520,Beauty,COD,4297.17,21,0,20,892,4,0.25,1,1
ORD10420,CUST1576,Home & Kitchen,Netbanking,6749.19,19,0,20,110,30,0.05,1,0
ORD10421,CUST1362,Footwear,Card,4300.97,12,0,30,284,23,0.16,1,1
ORD10422,CUST1340,Electronics,COD,2766.78,2,1,5,552,7,0.1,1,0
ORD10423,CUST1070,Footwear,Card,521.04,21,0,0,318,34,0.24,1,0
ORD10424,CUST1347,Home & Kitchen,UPI,1581.97,23,1,0,330,14,0.02,1,0
ORD10425,CUST1169,Beauty,UPI,4272.15,22,1,20,476,34,0.16,1,0
ORD10426,CUST1020,Footwear,UPI,1344.56,22,1,20,658,36,0.03,1,0
ORD10427,CUST1133,Footwear,Wallet,3069.96,6,0,20,54,22,0.13,1,0
ORD10428,CUST1068,Apparel,Card,1198.74,5,0,30,352,29,0.08,1,0
ORD10429,CUST1368,Electronics,Netbanking,763.17,4,1,20,22,11,0.08,1,0
ORD10430,CUST1580,Home & Kitchen,COD,4181.82,8,0,10,419,2,0.02,1,0
ORD10431,CUST1407,Beauty,Card,1713.88,6,0,0,350,6,0.21,1,1
ORD10432,CUST1319,Footwear,Card,2324.04,20,1,5,22,9,0.15,1,0
ORD10433,CUST1347,Beauty,COD,5533.15,22,0,0,330,14,0.02,1,1
ORD10434,CUST1250,Home & Kitchen,Card,5594.36,3,0,0,124,12,0.07,1,0
ORD10435,CUST1456,Home & Kitchen,Wallet,4968.12,19,1,0,889,13,0.02,1,0
ORD10436,CUST1025,Footwear,UPI,1316.92,23,0,5,319,14,0.2,1,0
ORD10437,CUST1395,Beauty,Wallet,4643.11,4,0,30,176,37,0.12,1,0
ORD10438,CUST1179,Apparel,COD,745.06,13,0,0,267,31,0.22,1,1
ORD10439,CUST1223,Apparel,Card,238.82,16,0,0,205,26,0.12,4,0
ORD10440,CUST1109,Apparel,UPI,7065.2,13,0,0,645,25,0.14,1,1
ORD10441,CUST1538,Electronics,COD,5488.26,23,0,0,414,10,0.18,1,0
ORD10442,CUST1332,Electronics,Card,7385.72,15,1,10,711,25,0.06,1,0
ORD10443,CUST1526,Electronics,UPI,4571.89,15,0,0,359,38,0.25,1,0
ORD10444,CUST1177,Electronics,Netbanking,1223.63,19,0,30,453,11,0.22,1,0
ORD10445,CUST1264,Home & Kitchen,Wallet,7925.75,20,0,5,739,15,0.06,1,0
ORD10446,CUST1470,Beauty,UPI,5304.43,7,1,5,582,10,0.74,1,0
ORD10447,CUST1274,Footwear,COD,3472.52,5,0,30,466,3,0.08,1,0
ORD10448,CUST1108,Home & Kitchen,Card,441.83,6,0,0,332,5,0.2,1,0
ORD10449,CUST1016,Apparel,Wallet,7944.44,8,0,30,817,31,0.04,2,1
ORD10450,CUST1236,Apparel,Wallet,5569.5,7,1,5,71,23,0.22,1,0
ORD10451,CUST1114,Home & Kitchen,Netbanking,3572.42,18,1,0,655,39,0.01,1,0
ORD10452,CUST1349,Beauty,Card,7915.05,7,0,0,687,5,0.55,1,0
ORD10453,CUST1438,Electronics,Card,2715.07,3,0,5,369,30,0.24,1,1
ORD10454,CUST1428,Footwear,Netbanking,2664.75,22,0,10,839,7,0.81,1,1
ORD10455,CUST1545,Electronics,Wallet,2310.79,2,0,20,261,12,0.23,1,0
ORD10456,CUST1586,Apparel,UPI,1660.41,16,0,10,197,16,0.01,1,1
ORD10457,CUST1217,Footwear,Netbanking,5616.45,14,0,0,557,34,0.14,1,0
ORD10458,CUST1016,Apparel,COD,429.99,20,0,5,817,31,0.04,4,1
ORD10459,CUST1059,Beauty,Card,2719.68,14,0,30,26,17,0.06,1,1
ORD10460,CUST1174,Electronics,UPI,3834.15,3,1,0,795,11,0.23,1,0
ORD10461,CUST1218,Home & Kitchen,Card,1831.51,0,0,0,764,21,0.15,1,0
ORD10462,CUST1275,Footwear,Card,1479.09,14,1,0,721,2,0.03,1,0
ORD10463,CUST1224,Home & Kitchen,Netbanking,793.92,3,1,20,584,25,0.04,1,0
ORD10464,CUST1154,Electronics,Netbanking,1261.54,6,0,30,583,38,0.23,1,0
ORD10465,CUST1208,Footwear,Netbanking,5179.28,8,0,30,251,38,0.13,1,0
ORD10466,CUST1196,Home & Kitchen,UPI,5496.42,19,0,0,301,36,0.03,1,0
ORD10467,CUST1274,Footwear,Wallet,5712.61,20,0,30,466,3,0.08,1,1
ORD10468,CUST1273,Apparel,Card,3026.68,13,0,0,255,10,0.12,1,0
ORD10469,CUST1007,Home & Kitchen,COD,4551.75,20,0,10,240,40,0.07,1,0
ORD10470,CUST1078,Footwear,COD,3839.69,7,1,0,263,19,0.17,1,0
ORD10471,CUST1364,Home & Kitchen,UPI,1607.39,6,0,0,185,13,0.01,1,1
ORD10472,CUST1008,Beauty,Wallet,3745.56,17,0,0,671,17,0.69,1,0
ORD10473,CUST1470,Home & Kitchen,Card,5888.1,17,1,5,582,10,0.74,1,0
ORD10474,CUST1275,Beauty,UPI,1456.23,23,0,10,721,2,0.03,1,1
ORD10475,CUST1443,Apparel,Netbanking,6318.11,1,1,10,353,3,0.21,1,1
ORD10476,CUST1552,Beauty,COD,5673.62,2,0,0,674,21,0.12,1,0
ORD10477,CUST1428,Apparel,Netbanking,1202.66,1,0,30,839,7,0.81,1,0
ORD10478,CUST1363,Footwear,Wallet,4069.06,9,1,10,69,20,0.15,1,1
ORD10479,CUST1046,Footwear,Wallet,3938.06,23,1,0,31,19,0.15,1,1
ORD10480,CUST1521,Electronics,Wallet,4218.24,0,0,0,127,19,0.08,1,0
ORD10481,CUST1543,Apparel,Wallet,7005.88,14,0,20,147,1,0.07,1,1
ORD10482,CUST1063,Apparel,UPI,1649.65,5,0,20,732,2,0.61,1,1
ORD10483,CUST1484,Footwear,Wallet,3065.48,17,0,0,278,36,0.18,1,0
ORD10484,CUST1410,Apparel,COD,3883.22,7,0,30,836,1,0.17,1,0
ORD10485,CUST1486,Apparel,COD,3931.87,22,0,5,310,0,0.03,1,1
ORD10486,CUST1513,Beauty,UPI,6602.49,6,1,5,576,37,0.24,1,0
ORD10487,CUST1358,Electronics,COD,6679.24,1,0,5,507,25,0.08,1,0
ORD10488,CUST1295,Home & Kitchen,COD,4472.94,12,1,0,155,32,0.15,2,0
ORD10489,CUST1081,Apparel,COD,751.85,13,0,20,6,38,0.09,1,0
ORD10490,CUST1225,Beauty,Card,2936.39,11,0,10,582,21,0.01,1,0
ORD10491,CUST1233,Footwear,COD,7515.87,7,0,0,899,4,0.06,1,1
ORD10492,CUST1095,Footwear,Wallet,547.85,0,1,0,797,12,0.22,1,0
ORD10493,CUST1284,Apparel,Card,5975.1,0,0,5,388,3,0.05,1,1
ORD10494,CUST1000,Footwear,COD,6536.38,2,0,20,800,29,0.11,1,1
ORD10495,CUST1555,Apparel,Netbanking,2751.37,11,0,30,777,16,0.25,1,1
ORD10496,CUST1595,Home & Kitchen,COD,3089.04,15,0,20,266,5,0.15,1,0
ORD10497,CUST1570,Footwear,Netbanking,2581.14,0,1,0,81,7,0.11,1,0
ORD10498,CUST1138,Beauty,Netbanking,7866.82,17,1,5,702,36,0.17,1,0
ORD10499,CUST1222,Home & Kitchen,Netbanking,385.83,13,0,5,391,39,0.15,1,0
ORD10500,CUST1074,Apparel,Netbanking,4262.43,9,0,0,704,8,0.71,1,1
ORD10501,CUST1466,Apparel,Netbanking,5603.09,5,0,0,387,15,0.8,1,1
ORD10502,CUST1424,Electronics,Netbanking,4429.64,23,1,0,56,13,0.15,1,0
ORD10503,CUST1269,Apparel,Netbanking,4586.41,23,1,30,183,36,0.77,1,0
ORD10504,CUST1447,Beauty,COD,3901.12,14,1,0,658,18,0.01,1,0
ORD10505,CUST1559,Footwear,Netbanking,2625.0,11,0,0,165,31,0.2,1,1
ORD10506,CUST1000,Apparel,UPI,6866.31,5,0,0,800,29,0.11,1,0
ORD10507,CUST1243,Home & Kitchen,Card,7011.95,11,0,10,796,30,0.22,1,1
ORD10508,CUST1591,Apparel,Card,2557.12,23,1,5,412,4,0.19,1,1
ORD10509,CUST1594,Apparel,Netbanking,5345.06,7,0,0,729,25,0.0,1,1
ORD10510,CUST1413,Footwear,UPI,3899.18,9,0,10,849,14,0.16,1,0
ORD10511,CUST1339,Home & Kitchen,Card,1050.54,21,1,20,162,7,0.22,1,1
ORD10512,CUST1527,Footwear,Wallet,635.41,18,0,0,151,30,0.24,1,1
ORD10513,CUST1176,Beauty,Netbanking,4672.84,21,0,10,603,15,0.15,1,0
ORD10514,CUST1287,Beauty,UPI,1166.91,10,0,0,186,31,0.05,1,0
ORD10515,CUST1242,Home & Kitchen,UPI,4472.16,8,1,5,322,19,0.08,1,0
ORD10516,CUST1013,Footwear,Wallet,4525.02,1,1,10,75,36,0.16,1,0
ORD10517,CUST1198,Electronics,UPI,6975.89,1,1,5,553,19,0.24,1,0
ORD10518,CUST1172,Footwear,Netbanking,1566.47,0,1,20,210,24,0.11,1,1
ORD10519,CUST1571,Home & Kitchen,Wallet,4949.08,18,1,30,645,35,0.2,1,0
ORD10520,CUST1202,Beauty,UPI,4523.79,16,0,0,694,40,0.18,1,0
ORD10521,CUST1482,Home & Kitchen,Netbanking,4851.32,14,0,0,799,23,0.16,1,0
ORD10522,CUST1468,Footwear,UPI,4578.88,17,1,10,499,7,0.06,1,1
ORD10523,CUST1026,Footwear,Card,2322.16,21,0,5,758,40,0.24,1,0
ORD10524,CUST1547,Beauty,Wallet,431.47,18,0,0,298,20,0.21,1,0
ORD10525,CUST1572,Electronics,UPI,1426.51,0,0,0,258,37,0.14,1,1
ORD10526,CUST1069,Apparel,Card,6653.05,5,0,10,887,7,0.05,1,0
ORD10527,CUST1409,Electronics,Netbanking,6277.31,20,1,10,17,23,0.01,1,0
ORD10528,CUST1133,Footwear,Wallet,6003.08,19,0,20,54,22,0.13,1,1
ORD10529,CUST1550,Home & Kitchen,Wallet,1452.12,19,0,20,830,19,0.2,1,1
ORD10530,CUST1053,Beauty,UPI,4150.37,18,0,20,870,2,0.18,1,0
ORD10531,CUST1258,Apparel,Card,7904.83,18,1,0,155,2,0.77,1,0
ORD10532,CUST1307,Home & Kitchen,Card,261.59,4,1,0,171,22,0.17,1,0
ORD10533,CUST1031,Apparel,Netbanking,6089.17,2,1,0,630,4,0.07,1,0
ORD10534,CUST1305,Beauty,Wallet,5056.13,19,0,30,62,31,0.1,1,0
ORD10535,CUST1048,Footwear,UPI,6445.65,3,0,30,262,0,0.09,1,0
ORD10536,CUST1143,Footwear,Netbanking,281.93,5,0,5,383,30,0.12,1,1
ORD10537,CUST1178,Home & Kitchen,COD,5596.52,16,0,10,320,40,0.14,1,0
ORD10538,CUST1433,Beauty,Netbanking,7359.8,11,1,0,100,25,0.16,1,0
ORD10539,CUST1275,Apparel,Netbanking,4712.52,22,0,0,721,2,0.03,1,0
ORD10540,CUST1156,Electronics,Wallet,7541.77,20,0,30,410,33,0.06,1,0
ORD10541,CUST1410,Beauty,Wallet,6815.3,7,1,30,836,1,0.17,1,0
ORD10542,CUST1495,Electronics,Wallet,7309.77,0,1,10,814,1,0.15,1,0
ORD10543,CUST1490,Beauty,Card,3517.98,18,1,10,89,33,0.17,1,0
ORD10544,CUST1041,Footwear,Wallet,7951.15,14,0,5,893,26,0.24,1,1
ORD10545,CUST1146,Footwear,COD,2368.65,22,1,0,766,16,0.1,1,1
ORD10546,CUST1328,Electronics,Netbanking,1085.71,3,0,5,183,32,0.18,1,0
ORD10547,CUST1264,Footwear,COD,5860.25,12,0,0,739,15,0.06,1,0
ORD10548,CUST1317,Apparel,Netbanking,6188.61,12,1,10,461,24,0.24,1,1
ORD10549,CUST1070,Footwear,Netbanking,6575.59,18,0,0,318,34,0.24,1,1
ORD10550,CUST1016,Footwear,UPI,809.09,13,0,20,817,31,0.04,3,1
ORD10551,CUST1229,Home & Kitchen,COD,6061.58,23,1,0,876,26,0.21,1,1
ORD10552,CUST1332,Footwear,UPI,3079.49,18,0,20,711,25,0.06,1,1
ORD10553,CUST1579,Electronics,Wallet,1564.82,13,0,0,251,25,0.2,1,0
ORD10554,CUST1555,Home & Kitchen,COD,5558.36,21,0,20,777,16,0.25,1,1
ORD10555,CUST1557,Apparel,COD,7191.48,22,0,10,770,0,0.14,1,1
ORD10556,CUST1038,Footwear,Wallet,4715.81,20,0,5,327,8,0.25,1,1
ORD10557,CUST1200,Electronics,Wallet,7501.35,16,0,0,318,17,0.14,1,0
ORD10558,CUST1347,Home & Kitchen,Netbanking,5549.67,10,0,20,330,14,0.02,1,0
ORD10559,CUST1291,Apparel,COD,6895.43,19,0,0,796,23,0.6,2,1
ORD10560,CUST1027,Footwear,Wallet,3652.8,2,0,30,495,38,0.02,1,1
ORD10561,CUST1182,Beauty,COD,7136.13,7,1,0,807,3,0.16,1,0
ORD10562,CUST1446,Apparel,Wallet,6568.61,10,0,20,337,2,0.08,2,1
ORD10563,CUST1472,Home & Kitchen,Wallet,5139.16,20,1,0,224,12,0.22,1,0
ORD10564,CUST1552,Electronics,Card,4687.59,4,0,10,674,21,0.12,1,0
ORD10565,CUST1296,Electronics,COD,3238.78,12,0,0,435,30,0.74,1,1
ORD10566,CUST1042,Home & Kitchen,Card,781.99,1,0,5,15,39,0.78,1,1
ORD10567,CUST1339,Footwear,UPI,6105.39,10,1,10,162,7,0.22,1,1
ORD10568,CUST1348,Beauty,Netbanking,3872.33,11,1,10,573,3,0.04,1,0
ORD10569,CUST1116,Footwear,COD,2088.67,13,0,10,79,24,0.13,1,0
ORD10570,CUST1168,Footwear,Netbanking,3961.24,4,0,20,683,22,0.21,1,1
ORD10571,CUST1118,Apparel,Wallet,6127.34,9,1,5,757,15,0.64,1,0
ORD10572,CUST1576,Beauty,UPI,4855.43,16,1,0,110,30,0.05,1,0
ORD10573,CUST1278,Home & Kitchen,Netbanking,207.72,0,0,0,570,19,0.12,1,0
ORD10574,CUST1222,Home & Kitchen,Card,5574.39,17,0,0,391,39,0.15,1,0
ORD10575,CUST1278,Apparel,COD,6801.7,13,0,5,570,19,0.12,1,1
ORD10576,CUST1376,Apparel,COD,1591.96,12,0,10,514,14,0.09,2,1
ORD10577,CUST1027,Footwear,Wallet,5122.92,10,0,30,495,38,0.02,1,0
ORD10578,CUST1043,Beauty,COD,7173.52,6,0,0,74,5,0.02,1,0
ORD10579,CUST1553,Home & Kitchen,Netbanking,4514.34,17,1,10,410,4,0.24,1,0
ORD10580,CUST1133,Electronics,COD,3071.91,4,1,20,54,22,0.13,1,0
ORD10581,CUST1278,Home & Kitchen,Netbanking,2776.58,23,1,20,570,19,0.12,1,1
ORD10582,CUST1260,Apparel,Wallet,1427.68,18,0,5,369,20,0.78,1,1
ORD10583,CUST1021,Electronics,Wallet,6406.61,6,0,0,265,0,0.19,2,1
ORD10584,CUST1247,Home & Kitchen,Wallet,671.38,2,1,30,52,6,0.08,1,0
ORD10585,CUST1038,Home & Kitchen,UPI,705.77,11,0,0,327,8,0.25,1,0
ORD10586,CUST1458,Home & Kitchen,Card,5246.71,5,1,20,443,24,0.05,1,0
ORD10587,CUST1459,Beauty,Netbanking,2241.86,4,1,5,448,24,0.13,1,0
ORD10588,CUST1081,Footwear,Card,5234.28,14,0,5,6,38,0.09,1,0
ORD10589,CUST1374,Footwear,Card,6061.28,15,0,5,435,32,0.24,1,0
ORD10590,CUST1152,Electronics,Netbanking,3405.53,8,1,0,711,20,0.07,1,0
ORD10591,CUST1216,Electronics,COD,5571.94,23,0,0,128,28,0.24,1,1
ORD10592,CUST1513,Home & Kitchen,Card,6736.13,7,1,0,576,37,0.24,1,0
ORD10593,CUST1016,Beauty,Netbanking,2719.66,4,0,0,817,31,0.04,1,0
ORD10594,CUST1205,Footwear,UPI,6761.19,4,1,30,844,27,0.23,1,1
ORD10595,CUST1595,Apparel,UPI,6051.33,6,1,5,266,5,0.15,1,0
ORD10596,CUST1348,Footwear,UPI,6476.54,22,0,0,573,3,0.04,1,0
ORD10597,CUST1121,Electronics,Wallet,7689.46,9,1,10,867,6,0.16,1,0
ORD10598,CUST1059,Footwear,Card,2273.08,4,1,30,26,17,0.06,1,0
ORD10599,CUST1444,Beauty,Netbanking,3402.39,16,1,20,828,27,0.16,1,0
ORD10600,CUST1512,Home & Kitchen,UPI,5945.75,8,0,0,239,21,0.25,1,0
ORD10601,CUST1588,Beauty,Wallet,6271.91,10,1,30,217,39,0.01,1,0
ORD10602,CUST1215,Electronics,Wallet,4749.01,14,0,20,342,21,0.02,1,0
ORD10603,CUST1146,Home & Kitchen,Card,6731.34,6,0,0,766,16,0.1,1,0
ORD10604,CUST1458,Footwear,Wallet,2406.97,2,0,30,443,24,0.05,3,0
ORD10605,CUST1159,Electronics,COD,1423.92,10,0,0,181,5,0.19,1,0
ORD10606,CUST1150,Electronics,Wallet,7876.76,19,1,5,835,29,0.07,1,0
ORD10607,CUST1483,Home & Kitchen,Wallet,6105.01,11,1,0,703,23,0.09,1,0
ORD10608,CUST1519,Electronics,Card,7814.56,9,0,0,465,23,0.09,1,1
ORD10609,CUST1480,Footwear,Card,1703.5,9,0,0,625,5,0.14,1,0
ORD10610,CUST1392,Apparel,UPI,2278.97,22,0,20,898,12,0.14,1,0
ORD10611,CUST1438,Beauty,Card,6218.66,15,1,30,369,30,0.24,1,1
ORD10612,CUST1148,Home & Kitchen,COD,2902.81,14,1,20,189,27,0.16,1,1
ORD10613,CUST1326,Home & Kitchen,Netbanking,3988.68,22,1,5,578,18,0.09,1,0
ORD10614,CUST1218,Apparel,Card,6020.7,5,0,0,764,21,0.15,2,0
ORD10615,CUST1315,Footwear,Wallet,4896.72,10,0,20,590,13,0.19,1,0
